date,sentiment140,textblob2,vader,n,retweet,favorite,followers,friends,user_favorite
2020-12-16,0.569164265129683,0.5979827089337176,0.430835734870317,694,1.7882425838432343,8.540701727209356,81220.3725505383,2307.2216714429555,29011.170397335605
2020-12-17,0.6020278833967047,0.5880861850443599,0.4372623574144487,789,1.8541473943879123,7.703283996299723,90746.87873882208,2376.0346901017574,28132.873882207838
2020-12-18,0.5209125475285171,0.55893536121673,0.4372623574144487,1052,3.8706439698088966,15.333948932070015,82590.33523365986,2401.587762967721,29237.510036935924
2020-12-19,0.5315682281059063,0.5254582484725051,0.4725050916496945,491,6.912268609688854,43.26024025206775,67225.19929105947,2435.455395825128,32811.09629775502
2020-12-20,0.5607675906183369,0.5223880597014925,0.3987206823027718,469,3.874051593323217,16.63375881460323,77070.1557618495,2125.587164152459,32881.454253325
2020-12-21,0.5840336134453782,0.5504201680672269,0.4495798319327731,714,3.00839608182848,14.863730259212367,97081.46598254149,2254.468714599853,29873.110348504037
2020-12-22,0.5716694772344013,0.5632377740303541,0.4317032040472175,593,2.224456092482229,8.572485100883176,93582.8677389244,2251.38874129389,28353.83377611833
2020-12-23,0.5849889624724062,0.5717439293598234,0.4768211920529801,453,1.6850657725045135,6.445447510962084,73087.61508038861,2177.3137305476744,27516.19860717049
2020-12-24,0.5277777777777778,0.496031746031746,0.4484126984126984,252,2.2832809857453493,9.067045179995167,122381.86735926553,2174.5438511717807,27396.95179995168
2020-12-25,0.391304347826087,0.5652173913043478,0.4956521739130435,115,3.619567335801988,13.993568505164683,119723.22042486844,2424.948353147535,25338.80958877412
2020-12-26,0.4970760233918128,0.543859649122807,0.3450292397660818,171,2.3603319977103605,8.667429879793932,86300.48526044648,2734.7568689181453,30236.27346880366
2020-12-27,0.5186915887850467,0.5887850467289719,0.3878504672897196,214,4.131370462338891,21.90871467423436,82231.29466713965,2294.21047652832,32478.9167553506
2020-12-28,0.5150753768844221,0.5728643216080402,0.3969849246231156,398,3.049394309324819,11.187904967602591,82495.99924875575,2529.1487463611606,28582.03709268476
2020-12-29,0.5622406639004149,0.5850622406639004,0.3630705394190871,482,3.52384248577142,11.97538840178434,96249.79195508384,2196.043070296877,29309.940778341792
2020-12-30,0.5262295081967213,0.5426229508196722,0.4360655737704918,610,5.158835030000674,33.66925099440437,84332.84291781837,2337.293804355154,30199.424728645587
2020-12-31,0.4622425629290618,0.5194508009153318,0.3478260869565217,437,2.03039483971853,7.7967161845191555,94744.90969507428,2385.328186082877,31301.10144644253
2021-01-01,0.4813559322033898,0.6067796610169491,0.3593220338983051,295,2.3526289804986424,9.774500123426314,104821.35657862257,2205.083065909652,32063.322759812392
2021-01-02,0.4470588235294118,0.615686274509804,0.4196078431372549,255,2.2114918656974734,8.83177570093458,66495.29745009808,2341.447559709242,31864.122302988348
2021-01-03,0.4351464435146444,0.5857740585774058,0.3765690376569037,239,2.440681844182588,8.940967852648438,76818.09621324792,2140.65301452923,27836.162338405215
2021-01-04,0.5243664717348928,0.6120857699805068,0.391812865497076,513,2.514497963096094,9.020049524722422,85505.69126927071,2047.4458023803816,25068.86404664909
2021-01-05,0.4625,0.5767857142857142,0.3875,560,2.063683028553096,6.793872313121591,90462.89813923644,2033.7840872633944,25522.970725056144
2021-01-06,0.5081585081585082,0.6107226107226107,0.3962703962703963,429,2.017928480950989,6.746078144791971,70406.16983338205,1853.0887654681867,21740.187664425608
2021-01-07,0.4987531172069825,0.6109725685785536,0.4114713216957606,401,2.480204342273308,8.698382290336314,70191.00883354619,2010.693699446573,24071.099723286505
2021-01-08,0.5439252336448598,0.6261682242990654,0.3962616822429906,535,3.1514015187025404,10.271397768819725,79356.99015655761,1926.518608793475,23152.94318927533
2021-01-09,0.488479262672811,0.6129032258064516,0.4838709677419355,217,2.036198420974229,8.620140026813646,80042.43855206316,2055.60032772233,26358.80932518993
2021-01-10,0.4229074889867841,0.6211453744493393,0.3964757709251101,227,3.222286625126793,11.564410954934068,96953.07549630488,2071.88508911752,28580.89769598609
2021-01-11,0.568738229755179,0.64030131826742,0.4519774011299435,531,1.8329704227907824,6.356559608056614,74693.60624206133,1894.32571221194,23188.818816911637
2021-01-12,0.5,0.6054421768707483,0.3945578231292517,588,2.9546204620462047,11.884818481848184,72331.39471947195,2189.5365511551154,24635.54117161716
2021-01-13,0.4955116696588869,0.6193895870736086,0.4201077199281867,557,3.082234290147401,9.972653219550038,82514.01134600466,2015.0327773467804,22207.368114817687
2021-01-14,0.5057660626029654,0.6095551894563427,0.3871499176276771,607,2.6328117591275486,10.186628733997155,89565.06894262684,2268.9156946420103,22661.33295400664
2021-01-15,0.5109809663250366,0.5871156661786238,0.3733528550512445,683,1.9981349911190052,6.628241563055062,96036.71429840142,2250.429040852576,25868.619360568384
2021-01-16,0.4659400544959128,0.6049046321525886,0.4005449591280653,367,2.871192969784519,11.781389189839894,115297.06464427592,2148.240520043337,27819.55049957867
2021-01-17,0.4150943396226415,0.6716981132075471,0.4490566037735849,265,2.4256542996836354,9.1210813920046,83960.67428817946,2313.1295657175724,26175.402789761287
2021-01-18,0.5088161209068011,0.6297229219143576,0.4005037783375315,397,1.8480122995826929,6.802547770700637,90886.46518778829,2146.243575664397,24198.226553920493
2021-01-19,0.4854014598540146,0.6313868613138686,0.3740875912408759,548,3.3463446597397737,12.426003931479922,101689.5538706356,2164.078816811757,23891.1483665637
2021-01-20,0.4678899082568807,0.6261467889908257,0.3944954128440367,436,3.03585237258348,12.17270064440539,77492.87592267136,1900.552899824253,22516.708611599297
2021-01-21,0.5052316890881914,0.5829596412556054,0.4304932735426009,669,2.7954382826475848,11.478980322003578,89827.35849731664,2162.321824686941,25484.892039355997
2021-01-22,0.5111111111111111,0.5743589743589743,0.4700854700854701,585,2.7144794188861985,11.740629539951572,72805.94353510896,2086.573171912833,24414.970169491524
2021-01-23,0.5412541254125413,0.6105610561056105,0.3993399339933993,303,3.0368039403475167,12.298125598577096,70055.67054316596,2373.40853741962,26954.29114789985
2021-01-24,0.4452554744525547,0.6058394160583942,0.4598540145985401,274,2.812250332889481,10.653395472703062,87606.48588548602,2137.3560585885484,28362.491611185087
2021-01-25,0.5185185185185185,0.6243386243386243,0.4567901234567901,567,3.649974502804692,11.673941866394696,85559.62570117287,2104.031310555839,24677.99908210097
2021-01-26,0.5043782837127846,0.5849387040280211,0.4168126094570928,571,2.91975798452688,10.00952192025392,89696.8154136084,2162.483733386233,25800.51299345368
2021-01-27,0.5202821869488536,0.6049382716049383,0.4091710758377425,567,2.180158880272366,8.395120105920181,97122.97853224892,1997.5731038396063,24726.46585965576
2021-01-28,0.511744966442953,0.6442953020134228,0.4429530201342282,596,3.0796044257319104,12.222069910897876,93311.2744541271,2095.5452854205423,24916.028199353765
2021-01-29,0.5083459787556904,0.5978755690440061,0.4582701062215478,659,2.692913385826772,9.254896022612558,82410.73712901272,2206.752574197456,24157.324752675147
2021-01-30,0.463768115942029,0.5990338164251208,0.3840579710144927,414,2.21871921182266,6.775650950035186,71710.04883884588,2151.7159746657285,28826.77269528501
2021-01-31,0.4736842105263157,0.6068111455108359,0.3715170278637771,323,4.876998597475456,17.606451612903225,82441.36605890603,2361.4695652173914,30091.178541374476
2021-02-01,0.5106761565836299,0.6334519572953736,0.3896797153024911,562,3.0943740605540047,11.116706033927422,89464.66448357311,2234.9944170066565,24608.0512132274
2021-02-02,0.5197841726618705,0.6384892086330936,0.408273381294964,556,2.129332914441303,8.310817886689705,95530.2493454812,2016.924285265473,23285.055503194053
2021-02-03,0.4591304347826087,0.6017391304347826,0.4243478260869565,575,3.1412374473598965,10.721304394773783,78018.72378792787,2046.04729510852,26103.878954756507
2021-02-04,0.4638157894736842,0.5986842105263158,0.3930921052631579,608,1.9022900763358777,6.013505578391075,107967.06341749852,2110.145155607751,22612.915913094537
2021-02-05,0.5102420856610801,0.6405959031657356,0.3873370577281191,537,2.0029444239970555,7.864188443135811,108959.12808244389,2476.5347810084654,23882.487915593178
2021-02-06,0.4981132075471698,0.6113207547169811,0.4792452830188679,265,2.393392857142857,8.143928571428571,46725.10035714286,2372.1285714285714,24603.903392857144
2021-02-07,0.5209302325581395,0.6744186046511628,0.3720930232558139,215,3.5960734411925106,12.520269041992366,111817.37629521904,2212.405926195237,27670.12488638429
2021-02-08,0.4817987152034261,0.6252676659528907,0.3875802997858672,467,2.581729501713683,11.139335618244134,97133.248220406,2186.754416029528,24688.41471131031
2021-02-09,0.5,0.6447876447876448,0.4131274131274131,518,2.301038485033598,8.95198533903482,91260.33451435552,1955.2068417837509,21326.48735491753
2021-02-10,0.4562899786780384,0.6268656716417911,0.4008528784648187,469,3.3778944855574125,15.429577464788732,97356.8429219384,2169.492360945333,23797.735259011697
2021-02-11,0.4584837545126354,0.6642599277978339,0.3916967509025271,554,9.491398822996832,54.97430964237211,84959.67485287461,2083.309642372114,24775.330126754183
2021-02-12,0.5095238095238095,0.6595238095238095,0.4214285714285714,420,4.510869565217392,15.395108695652176,87076.44891304348,2170.314402173913,23005.104755434782
2021-02-13,0.4326923076923077,0.6201923076923077,0.4134615384615384,208,2.108148704468644,7.0720991363124295,73928.0063837777,2148.531167855802,27447.444423582427
2021-02-14,0.4340659340659341,0.5769230769230769,0.4065934065934066,182,2.5998442973919813,9.50058388478007,75413.97898014792,2358.189762553523,26081.3174386921
2021-02-15,0.4150943396226415,0.5956873315363881,0.4204851752021563,371,2.3004158004158004,7.616869616869617,132421.67493317497,2315.6831006831007,23919.891000891
2021-02-16,0.4292134831460674,0.6426966292134831,0.3820224719101123,445,3.409873248832555,10.514342895263509,106162.47685123415,2414.178519012675,23017.505670446964
2021-02-17,0.4989939637826961,0.6599597585513078,0.4104627766599598,497,1.847478781827259,6.819770344483275,104583.19745381927,1934.1768597104344,22140.39328507239
2021-02-18,0.4878048780487805,0.6607538802660754,0.4190687361419069,451,1.982619406048994,5.981387710414671,93069.545641166,2087.33625290817,22211.51252223895
2021-02-19,0.5219206680584552,0.6617954070981211,0.3778705636743215,479,2.5572230014025243,7.9054698457223,79967.73113604488,2080.8953716690044,22458.355119214582
2021-02-20,0.4697674418604651,0.6604651162790698,0.4325581395348837,215,1.936695936287523,7.04390443128446,83806.62548499081,2343.4788646109864,25973.85460486012
2021-02-21,0.4672897196261682,0.6355140186915887,0.4205607476635514,214,3.029683257918552,10.214298642533937,93496.28108597283,2030.7815384615385,29512.53122171946
2021-02-22,0.4881889763779528,0.6430446194225722,0.4041994750656168,381,2.4297444047146075,8.814196795126474,91947.52509601378,2084.744802012978,25776.721626274662
2021-02-23,0.4886363636363636,0.6363636363636364,0.3931818181818182,440,2.222035649702919,7.639757168690261,96061.83324722294,2038.776543528804,23345.26453112891
2021-02-24,0.528695652173913,0.6260869565217392,0.4591304347826087,575,2.520676459696334,9.27700283915566,112575.73040365388,1979.1083816812736,24545.531662757683
2021-02-25,0.5533596837944664,0.642292490118577,0.4367588932806324,506,2.216394273406816,9.060940073482833,104185.1011022425,1902.3465095654376,23016.97086025592
2021-02-26,0.5695732838589982,0.6289424860853432,0.5102040816326531,539,3.629604732454961,20.742403872008605,88386.3189029309,1859.4561710137132,22854.707179349287
2021-02-27,0.543026706231454,0.5222551928783383,0.4510385756676557,337,6.372946522195036,18.466095770709543,87398.84585809158,2080.931842013282,27952.911569381336
2021-02-28,0.4681528662420382,0.5859872611464968,0.4490445859872611,314,2.1602138643067845,7.560840707964601,91596.59384218288,1948.5798303834808,23969.777470501474
2021-03-01,0.5304182509505704,0.6482889733840305,0.4220532319391635,526,2.069262937794041,7.527835859905907,111309.38708834292,2119.821353894407,22257.030972294822
2021-03-02,0.5285118219749653,0.6216968011126565,0.4520166898470097,719,2.064168377823409,8.416427104722793,78395.68049281315,2054.925667351129,26576.10112936345
2021-03-03,0.5066889632107023,0.6270903010033445,0.4247491638795986,598,1.9736132285680776,7.1815409874516245,106719.64841093,2226.279465228099,24008.18189281107
2021-03-04,0.5132924335378323,0.6830265848670757,0.4723926380368098,489,2.99364433710436,9.887631880005085,101096.1349942799,2149.6628956400154,24487.721494851918
2021-03-05,0.5197628458498024,0.6185770750988142,0.4841897233201581,506,3.2096053611317945,17.866716306775874,105922.92678083893,2167.0295358649787,24043.440059568133
2021-03-06,0.5,0.678030303030303,0.4431818181818182,264,2.10049767217852,8.408893883448387,73740.33616952962,2314.250923101621,28693.370364424467
2021-03-07,0.5477178423236515,0.6348547717842323,0.4813278008298755,241,2.5458317615993966,10.074877404752923,102687.77272727272,2087.928706148623,28577.64202187853
2021-03-08,0.533442088091354,0.6737357259380098,0.4208809135399673,613,2.6163242642976123,8.288728484175458,105332.24139367018,2041.0490005552472,21945.240421987783
2021-03-09,0.509090909090909,0.6303030303030303,0.4181818181818181,495,2.71900826446281,9.114542554733942,85924.77279976802,2021.5516891402056,22025.85993910396
2021-03-10,0.4628252788104089,0.6654275092936803,0.4572490706319702,538,2.134300595238096,7.87859623015873,97299.18625992064,2027.8748759920636,24047.932415674604
2021-03-11,0.539708265802269,0.6547811993517018,0.4246353322528363,617,2.4682963279248504,10.954099060631938,120387.3426558497,2172.8885567890693,24206.127775405635
2021-03-12,0.5236427320490368,0.6795096322241682,0.4500875656742557,571,1.8986852281515851,6.949858210879093,81747.06999226604,2184.427558649136,23111.125290023203
2021-03-13,0.4745098039215686,0.6823529411764706,0.4862745098039215,255,2.635111198582956,8.884077937413895,77166.5042314505,2379.318244440071,26075.485927966936
2021-03-14,0.5306122448979592,0.6530612244897959,0.4448979591836735,245,2.483262325015216,7.894501927368634,107873.02799756544,2239.896530736458,25510.197403124366
2021-03-15,0.4836363636363636,0.6327272727272727,0.3963636363636363,550,2.1774085488409485,9.498057081602571,82442.7640359105,2185.6170440841483,22495.21693688865
2021-03-16,0.4564102564102564,0.6547008547008547,0.4444444444444444,585,2.098354231974921,7.404780564263323,99876.70990073144,2186.8637669801465,24072.03696447231
2021-03-17,0.4939271255060729,0.6740890688259109,0.4008097165991903,494,2.0621590764937205,6.842826335151592,85495.02296080173,2325.2734999365725,23798.553976912342
2021-03-18,0.5159362549800797,0.6235059760956175,0.4760956175298805,502,2.545838279910302,8.982192322912544,103422.80952380953,2074.514707822187,22047.06648199446
2021-03-19,0.5117924528301887,0.6108490566037735,0.4433962264150943,424,2.491911661274441,12.24096216064144,87067.85975523984,1969.1022647348432,24161.37754958503
2021-03-20,0.5319148936170213,0.6851063829787234,0.4,235,2.2558250877752952,9.882700287264605,109082.06654963296,2073.6749122247047,25409.99186083626
2021-03-21,0.4827586206896552,0.6810344827586207,0.4094827586206896,232,2.7502379592613746,11.32191128878736,100685.1317342471,2243.6068913002096,26686.331810394066
2021-03-22,0.4565217391304347,0.6684782608695652,0.4800724637681159,552,5.742494661474689,19.05652556211531,93212.00452204495,1951.9747519155885,22376.878909684718
2021-03-23,0.4347014925373134,0.664179104477612,0.4067164179104477,536,2.5990462688490785,9.683722129140351,105319.94574043048,1956.2970743652531,22370.49581131589
2021-03-24,0.4718614718614718,0.6645021645021645,0.4891774891774891,462,1.8720385316323875,7.351601145535016,91574.21648008333,2089.534756573809,20830.85837021609
2021-03-25,0.4416342412451361,0.6712062256809338,0.4299610894941634,514,2.978427935823109,11.226776324659566,94202.15059997304,2125.3992180126734,21199.993393555345
2021-03-26,0.5022727272727273,0.6977272727272728,0.4454545454545454,440,2.501529477196885,8.035177975528365,110351.86610122358,2069.623470522803,23117.73261957731
2021-03-27,0.4774774774774775,0.7072072072072072,0.3783783783783784,222,3.5186632792651946,13.257377369552472,109125.37717412546,2000.0062536642563,24979.20441665038
2021-03-28,0.4300518134715025,0.6683937823834197,0.4248704663212435,193,5.15321955003879,13.610356865787432,126858.55546935608,2132.4689681923974,26567.305857253687
2021-03-29,0.4382608695652173,0.6782608695652174,0.4330434782608696,575,2.3959117130674694,10.022573363431151,90283.94695259594,2167.5940556809637,23881.270378730875
2021-03-30,0.4562043795620438,0.6496350364963503,0.4178832116788321,548,2.982574679943101,10.364153627311522,94329.63347558083,2021.1921526789947,26703.84862494073
2021-03-31,0.5212121212121212,0.6439393939393939,0.4696969696969697,660,2.236977823620423,8.276302217637959,95417.5012893244,2158.6673543063434,23239.123130479627
2021-04-01,0.4647887323943662,0.6549295774647887,0.4190140845070422,568,2.251463544438531,8.84898882384247,106141.08222458756,1810.879457158063,22627.65912719532
2021-04-02,0.4945454545454545,0.6472727272727272,0.3927272727272727,550,3.160183404821772,9.953557166099689,86929.4490459991,1973.9507469309276,23225.458807868657
2021-04-03,0.4401709401709401,0.688034188034188,0.4572649572649572,234,2.7673925611871266,10.560416265176334,105406.904027751,1949.408556561958,24706.21198689536
2021-04-04,0.4404145077720207,0.6476683937823834,0.4145077720207253,193,2.252131287297528,8.895780051150895,71876.2900682012,2275.6600596760445,26380.477621483376
2021-04-05,0.4576612903225806,0.6451612903225806,0.4233870967741935,496,2.8333576323079166,10.112698644117218,94045.42703017931,1797.626184575011,23684.796034407347
2021-04-06,0.4448275862068965,0.6689655172413793,0.4603448275862069,580,4.658131067961165,17.100606796116505,96692.38689320387,1817.759708737864,21596.29781553398
2021-04-07,0.4774436090225564,0.6560150375939849,0.4774436090225564,532,2.487191429902189,8.730088495575222,127237.1176059618,2103.646017699115,22520.11399627387
2021-04-08,0.4620390455531453,0.6876355748373102,0.4338394793926247,461,2.81282190295473,10.865004066142586,98651.19232854432,1917.878015722418,23598.43507725671
2021-04-09,0.474120082815735,0.6169772256728778,0.4389233954451346,483,3.430265790225779,10.744784224064018,125486.36110317234,2064.396541869105,24163.12132037725
2021-04-10,0.4771929824561403,0.6,0.4491228070175438,285,2.81795150199059,9.386717336228736,115397.08631921824,1973.6138255519363,25543.8255519363
2021-04-11,0.424812030075188,0.6879699248120301,0.3721804511278195,266,2.589545370881649,9.143751150377325,88684.48242223449,2157.6388735505247,25915.94478188846
2021-04-12,0.4492099322799097,0.6975169300225733,0.4153498871331828,443,3.639947437582129,16.35203679369251,113923.5247043364,1884.1153745072277,22011.716557161628
2021-04-13,0.5021216407355021,0.5289957567185289,0.3847241867043847,707,2.22555223880597,7.774686567164179,106891.92895522388,1945.3875820895523,22675.7952238806
2021-04-14,0.5127020785219399,0.6443418013856813,0.4295612009237875,433,3.0325581395348835,10.25403556771546,91584.46374829,1711.661833105335,19830.555266757867
2021-04-15,0.4737903225806452,0.6451612903225806,0.4133064516129032,496,3.136748986361961,11.231846664209362,97815.1406806733,2086.76115001843,22391.793832166117
2021-04-16,0.5014005602240896,0.6834733893557423,0.4481792717086835,357,3.0864479698843774,10.071793492874429,117794.7009948911,2001.4154342565205,21797.637671417047
2021-04-17,0.4840764331210191,0.6178343949044586,0.4140127388535032,157,3.508311636290807,13.415982375325456,115371.46424994992,1927.1570198277589,23446.03605047066
2021-04-18,0.37890625,0.58203125,0.35546875,256,5.219535940288821,16.514035372383578,123807.65374006168,1694.983936394613,24491.61317540159
2021-04-19,0.4701030927835051,0.6721649484536083,0.4432989690721649,485,3.650271959263974,14.248119430621456,108847.15600046291,1632.0520773058674,22411.043860664275
2021-04-20,0.4961636828644501,0.6675191815856778,0.4475703324808184,391,3.48116227530165,17.180004924895346,110967.32282688993,1784.279118443733,21872.37897069687
2021-04-21,0.4105011933174224,0.7088305489260143,0.4964200477326969,419,2.6750893312914754,8.86919346605411,113486.73162327718,1800.6463757018887,20130.356049004597
2021-04-22,0.4698162729658792,0.7060367454068242,0.4383202099737532,381,3.3464532397763405,10.935314110294923,100517.19076855607,1677.028176735007,21603.317289770857
2021-04-23,0.5826923076923077,0.6365384615384615,0.4307692307692308,520,3.1665551093261937,10.939647478804105,95213.20760821062,1624.9885095939312,22205.006693440428
2021-04-24,0.5494505494505495,0.6336996336996337,0.3736263736263736,273,3.875555555555556,14.43905723905724,100689.02127946127,1726.0558922558923,25300.99797979798
2021-04-25,0.4377358490566038,0.6981132075471698,0.4716981132075472,265,4.135367545076283,14.959361997226075,97491.2148404993,1764.3478502080443,24745.844660194176
2021-04-26,0.51010101010101,0.7121212121212122,0.4318181818181818,396,2.661518933784641,9.731013327691985,97863.49418235668,1536.523164797969,21631.330230590225
2021-04-27,0.4864300626304801,0.651356993736952,0.4446764091858037,479,4.62801741195093,18.04788286505738,96034.72793826672,1639.7967946181243,21090.22506925208
2021-04-28,0.465324384787472,0.668903803131991,0.4630872483221476,447,3.6268541918470496,14.088122184375344,113867.63674321504,1640.5033512800792,21649.085485111525
2021-04-29,0.4460431654676259,0.6954436450839329,0.4292565947242206,417,3.5893679858239813,14.791966922622564,88543.77212049616,1573.0090962787951,18816.859775546367
2021-04-30,0.5168539325842697,0.6825842696629213,0.497191011235955,356,3.253932044663225,10.58926641853764,92874.15259935168,1903.3226077560328,19604.62828670909
2021-05-01,0.4585365853658537,0.7024390243902439,0.5219512195121951,205,2.8597184880594653,9.98560809742211,92262.48015182666,1699.3424007591334,23191.836628182824
2021-05-02,0.5,0.7012987012987013,0.487012987012987,154,4.677898044692737,11.46875,86687.06110335195,1736.545216480447,21742.726955307266
2021-05-03,0.4285714285714285,0.6205357142857143,0.3973214285714285,448,2.8303734656568293,10.73308957952468,87852.416557848,1765.934578218856,24085.935753460435
2021-05-04,0.4620689655172413,0.6551724137931034,0.4436781609195402,435,3.7361500060879096,14.691951783757458,101683.22488737368,1638.4889808839644,21998.932667721903
2021-05-05,0.5077262693156733,0.6710816777041942,0.5209713024282561,453,2.801656695812241,9.812011044638748,98793.81822365391,1784.1686608375517,20262.19167050161
2021-05-06,0.4522727272727272,0.7204545454545455,0.4931818181818181,440,3.2449368596616632,10.900762449368596,132815.23099833215,1811.553967119371,21948.334524660477
2021-05-07,0.4761904761904761,0.6,0.4761904761904761,420,3.897580857217986,17.43676045227452,126953.43557717591,1697.60439127005,20522.682881935318
2021-05-08,0.4747474747474747,0.6363636363636364,0.5050505050505051,198,4.377586999846696,19.206653380346467,115035.87705043692,1502.3095201594358,22494.94757013644
2021-05-09,0.4516129032258064,0.6720430107526881,0.3870967741935484,186,3.631467589921139,19.07193691094441,124070.0546258896,1795.926139642239,22019.32621658011
2021-05-10,0.4679487179487179,0.6730769230769231,0.4722222222222222,468,4.1793911572843685,12.08709833293066,100152.48115486832,1961.187243295482,21431.05846822904
2021-05-11,0.5142857142857142,0.7,0.5114285714285715,350,3.454004252303331,11.426789510985117,127605.3737774628,1603.5706591070164,21037.589510985115
2021-05-12,0.5518763796909493,0.6490066225165563,0.5386313465783664,453,2.9228014325507363,12.673962063934209,111684.60074280408,1670.705398593978,18357.856744926383
2021-05-13,0.4730290456431535,0.6970954356846473,0.4757952973720608,723,2.8642435912865567,10.566855217234323,100107.66012757253,1560.7150078228426,21875.14273679143
2021-05-14,0.5444191343963554,0.6970387243735763,0.4715261958997722,439,4.066886279003151,13.039386995130336,108844.0598682326,1805.2480664566024,20642.526496705814
2021-05-15,0.4545454545454545,0.6727272727272727,0.4454545454545454,220,4.843922144693353,14.07601909658465,101699.70785897906,1865.583180315828,21292.79177377892
2021-05-16,0.4722222222222222,0.7013888888888888,0.4791666666666667,144,2.803547671840355,9.839024390243903,89476.73525498892,1600.1088691796008,21158.77405764967
2021-05-17,0.4740061162079511,0.7614678899082569,0.4831804281345566,327,2.9071953010279,10.46461086637298,115971.96387665198,1677.9848751835536,21271.419236417038
2021-05-18,0.4585798816568047,0.7307692307692307,0.4674556213017751,338,5.182555492316449,21.979937393284008,120223.49615822424,1788.2255264655664,20952.83878770632
2021-05-19,0.5115511551155115,0.6831683168316832,0.4455445544554455,303,2.9167518621293995,9.134657514239812,110223.70147509858,1464.1486782532495,18899.836424711557
2021-05-20,0.5426621160409556,0.6757679180887372,0.4846416382252559,293,2.747628673612191,10.386254081791323,101612.12486394028,1507.4789301819312,20863.51174000933
2021-05-21,0.5108359133126935,0.6904024767801857,0.5201238390092879,323,2.0695006747638325,6.96221322537112,104394.72705802968,1689.9127867746288,21303.4576585695
2021-05-22,0.5621301775147929,0.7455621301775148,0.5443786982248521,169,2.446390431439556,7.644596326356258,100286.90709098676,1789.665527552328,21398.45749679624
2021-05-23,0.4533333333333333,0.5933333333333334,0.4466666666666666,150,3.6756230529595015,11.050623052959502,110622.91024143304,1684.7268302180685,23456.70521806853
2021-05-24,0.4654545454545454,0.6763636363636364,0.4763636363636364,275,3.583466581387912,12.971218420211065,147584.9782539175,1692.3698433002878,21747.477134633835
2021-05-25,0.6541554959785523,0.7319034852546917,0.5415549597855228,373,2.6195085629188384,9.12330603127327,98864.36187639611,1832.5581533879372,19607.618466120624
2021-05-26,0.4964028776978417,0.7050359712230215,0.4928057553956834,278,3.5118817352859906,12.759325780602376,104629.02859906052,1997.8143133462283,21657.25642442664
2021-05-27,0.5718849840255591,0.7252396166134185,0.549520766773163,313,2.4042081949058693,8.275193798449612,117521.34413067553,1898.5971760797345,22226.34316168328
2021-05-28,0.5476190476190477,0.6785714285714286,0.5436507936507936,252,3.899527186761229,13.740459304289091,101774.59152313408,1762.3253968253969,21571.258358662613
2021-05-29,0.4791666666666667,0.6944444444444444,0.4375,144,4.201881467544685,19.849294449670744,102287.89651928504,1683.2005644402634,22433.70724365005
2021-05-30,0.4557823129251701,0.7414965986394558,0.3333333333333333,147,5.727094240837697,17.845549738219894,138086.10972949388,1829.0560645724256,23021.19437172775
2021-05-31,0.3863636363636363,0.6060606060606061,0.4166666666666667,132,3.831122341545589,14.29732575279006,117449.08759738892,2082.4634659928406,19742.48873447041
