,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_18Plus,Series_Complete_65Plus,sentiment140,textblob2,vader,n
2021-10-01,10685528.0,10665807.0,9876821.0,2079107.0,0.4507042253521127,0.704225352112676,0.5140845070422535,142.0
2021-10-02,10703204.0,10683479.0,9892514.0,2081469.0,0.3125,0.59375,0.328125,64.0
2021-10-03,10733730.0,10714005.0,9919545.0,2085443.0,0.4193548387096774,0.6451612903225806,0.3225806451612903,62.0
2021-10-04,10747623.0,10727898.0,9930976.0,2086900.0,0.4727272727272727,0.8181818181818182,0.4545454545454545,55.0
2021-10-05,10759437.0,10739712.0,9940716.0,2087878.0,0.4931506849315068,0.6712328767123288,0.3698630136986301,73.0
2021-10-06,10769826.0,10750099.0,9949502.0,2089232.0,0.4945054945054945,0.7692307692307693,0.3626373626373626,91.0
2021-10-07,10784982.0,10765254.0,9962748.0,2091319.0,0.5324675324675324,0.6753246753246753,0.4545454545454545,77.0
2021-10-08,10801541.0,10781813.0,9977421.0,2093687.0,0.4,0.7272727272727273,0.2545454545454545,55.0
2021-10-09,10815021.0,10795292.0,9989268.0,2095477.0,0.3714285714285714,0.7428571428571429,0.3142857142857143,35.0
2021-10-10,10831342.0,10811612.0,10003279.0,2097385.0,0.3333333333333333,0.7083333333333334,0.4791666666666667,48.0
2021-10-11,10840597.0,10820867.0,10010812.0,2098267.0,0.375,0.75,0.3625,80.0
2021-10-12,10845259.0,10825529.0,10014672.0,2098660.0,0.4473684210526316,0.6052631578947368,0.3552631578947368,76.0
2021-10-13,10857147.0,10837415.0,10025057.0,2100039.0,0.4153846153846154,0.6307692307692307,0.4769230769230769,65.0
2021-10-14,10871586.0,10851850.0,10037871.0,2101727.0,0.3780487804878049,0.7317073170731707,0.3414634146341463,82.0
2021-10-15,10883966.0,10864229.0,10048725.0,2103212.0,0.5571428571428572,0.7285714285714285,0.4714285714285714,70.0
2021-10-16,10900158.0,10880421.0,10063075.0,2105062.0,0.4074074074074074,0.6296296296296297,0.4814814814814814,27.0
2021-10-17,10911365.0,10891628.0,10072611.0,2106345.0,0.25,0.5178571428571429,0.2142857142857142,56.0
2021-10-18,10921922.0,10902183.0,10081351.0,2107360.0,0.4215686274509804,0.6372549019607843,0.3725490196078431,102.0
2021-10-19,10929868.0,10910129.0,10088042.0,2108019.0,0.4487179487179487,0.6538461538461539,0.4487179487179487,78.0
2021-10-20,10944319.0,10924580.0,10100664.0,2109602.0,0.4431818181818182,0.7613636363636364,0.2727272727272727,88.0
2021-10-21,10957443.0,10937703.0,10111961.0,2111180.0,0.4576271186440678,0.711864406779661,0.4745762711864407,59.0
2021-10-22,10981029.0,10961286.0,10133422.0,2113877.0,0.4307692307692308,0.8,0.5076923076923077,65.0
2021-10-23,10991105.0,10971362.0,10142229.0,2115169.0,0.5365853658536586,0.6097560975609756,0.3658536585365853,41.0
2021-10-24,11005047.0,10985304.0,10154267.0,2117165.0,0.6571428571428571,0.6857142857142857,0.3714285714285714,35.0
2021-10-25,11013404.0,10993659.0,10161100.0,2118394.0,0.4915254237288136,0.6271186440677966,0.4576271186440678,59.0
2021-10-26,11022990.0,11003245.0,10169052.0,2119942.0,0.3972602739726027,0.684931506849315,0.4931506849315068,73.0
2021-10-27,11036071.0,11016325.0,10180461.0,2122642.0,0.5625,0.671875,0.328125,64.0
2021-10-28,11054294.0,11034548.0,10196559.0,2126593.0,0.4423076923076923,0.7115384615384616,0.4807692307692308,52.0
2021-10-29,11069543.0,11049795.0,10210086.0,2130136.0,0.4594594594594595,0.7162162162162162,0.3513513513513513,74.0
2021-10-30,11084083.0,11064334.0,10223076.0,2133401.0,0.5428571428571428,0.7142857142857143,0.3714285714285714,35.0
2021-10-31,11100929.0,11081178.0,10237852.0,2137057.0,0.5306122448979592,0.7346938775510204,0.3673469387755102,49.0
2021-11-01,11112689.0,11092938.0,10247861.0,2139202.0,,,,
2021-11-02,11119819.0,11100067.0,10254059.0,2140387.0,,,,
